id,nome,empreendedor,uf,municipio,latitude,longitude,categoria_de_risco_-_cri,dano_potencial_associado_-_dpa,metodo_construtivo_da_back_up_dam
9803,MULTI 1,Ricardo Padilla de Bordon Neves,MT,NOSSA SENHORA DO LIVRAMENTO,-15.63903611111111,-56.340294444444446,Baixa,Baixa,Não se aplica a esse tipo de barragem
9806,Barragem JL,Marcus Vítor Nunes Lindote,MT,NOSSA SENHORA DO LIVRAMENTO,-15.676077777777778,-56.36579444444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
9807,BRITO,Bento Soares de Brito,MT,NOSSA SENHORA DO LIVRAMENTO,-15.902691666666668,-56.20735277777778,Média,Baixa,Não se aplica a esse tipo de barragem
9815,PILHA 11 - P11C1,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.86087888888889,-39.880362777777776,Média,Baixa,Não se aplica a esse tipo de barragem
9816,PILHA 11 - P11C2,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.862105,-39.88049777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9823,PILHA11 - P11C3,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.863473888888889,-39.87994888888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9824,PILHA11 - P11C4,MINERACAO CARAIBA S/A,BA,JAGUARARI,-9.861199722222223,-39.879016944444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9711,Labourrie,Cooperativa de Mineração dos Garimpeiros do Lourenço Ltda,AP,CALÇOENE,2.278611111111111,-51.65066111111111,Média,Baixa,Não se aplica a esse tipo de barragem
9826,Cajueiro,PARA ALTA FLORESTA GOLD MINERACAO LTDA,PA,JACAREACANGA,-9.346195555555557,-56.55292583333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9832,Barragem 1,COOPERATIVA DOS GARIMPEIROS DO VALE DO VILA NOVA,AP,PORTO GRANDE,0.41214194444444446,-51.72891666666667,Média,Baixa,Não se aplica a esse tipo de barragem
9833,Barragem 2,COOPERATIVA DOS GARIMPEIROS DO VALE DO VILA NOVA,AP,PORTO GRANDE,0.4098638888888889,-51.72924166666667,Média,Baixa,Não se aplica a esse tipo de barragem
9834,Barragem 3,COOPERATIVA DOS GARIMPEIROS DO VALE DO VILA NOVA,AP,PORTO GRANDE,0.4079111111111111,-51.73000555555556,Média,Baixa,Não se aplica a esse tipo de barragem
9835,Barragem 4,COOPERATIVA DOS GARIMPEIROS DO VALE DO VILA NOVA,AP,PORTO GRANDE,0.4070944444444445,-51.73753333333333,Média,Baixa,Não se aplica a esse tipo de barragem
9840,Barragem Jauru,RIVER GOLD MINERACAO LTDA,MT,SÃO JOSÉ DOS QUATRO MARCOS,-15.652405555555555,-58.542855555555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
9847,LD 8 - Lagoa de disposição 8,ALCOA WORLD ALUMINA BRASIL LTDA,PA,JURUTI,-2.536477777777778,-56.16697194444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9849,TB04,MINERACAO TANQUE BELO LTDA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.97933888888889,-56.49095277777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9854,DIEGO,DIEGO MACEDO CARDOSO,MT,POCONÉ,-16.009066666666666,-56.622348055555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
9876,Barragem - Valdenir,CLAUDIO HENRIQUE TEODORO DE ALMEIDA,MT,VÁRZEA GRANDE,-15.621726944444445,-56.275935833333335,Média,Baixa,Não se aplica a esse tipo de barragem
9896,Barragem Novo Astro,COOPROBAND - COOPERATIVA DE PRODUTORES MINERAIS DE NOVA BANDEIRANTES,MT,NOVA BANDEIRANTES,-9.215338888888889,-58.29170833333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9897,TARUMÃ II,ALEX HENRIQUE CRUZ,MT,POCONÉ,-16.219001666666664,-56.61202361111111,Baixa,Baixa,Não se aplica a esse tipo de barragem
9304,BARRAGEM DIQUE 2,MINAR MINERACAO AREDES LTDA,MG,ITABIRITO,-20.28597388888889,-43.898487777777774,Baixa,Baixa,Não se aplica a esse tipo de barragem
9561,Fortuna,MARCOS JOSE MARTINS FERNANDES,MT,PONTES E LACERDA,-15.181433333333333,-59.34515277777778,Alta,Alta,Não se aplica a esse tipo de barragem
9733,Neta,Diego Sérgio de oliveira Almeida ,MT,NOSSA SENHORA DO LIVRAMENTO,-15.937664722222223,-56.291803888888886,Alta,Alta,Não se aplica a esse tipo de barragem
9911,Novo Astro I,COOPROBAND - COOPERATIVA DE PRODUTORES MINERAIS DE NOVA BANDEIRANTES,MT,NOVA BANDEIRANTES,-9.215338888888889,-58.29170833333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9916,Barragem Bacia de Decantação 02,MINERACAO FL JOTAS LTDA,MG,ESMERALDAS,-19.74476527777778,-44.37487194444444,Média,Baixa,Não se aplica a esse tipo de barragem
9919,Barragem Bacia de Decantação 03,MINERACAO FL JOTAS LTDA,MG,ESMERALDAS,-19.74500388888889,-44.37478055555555,Média,Baixa,Não se aplica a esse tipo de barragem
8543,JBS1,Empresa de Mineração e Artefatos de Cimento Jbs Ltda Epp,SP,MOGI DAS CRUZES,-23.397333333333332,-46.19488888888888,Baixa,Baixa,Não se aplica a esse tipo de barragem
9924,Quevedo 3,EXTRACAO E COMERCIO DE AREIA QUEVEDO & SILVA SOCIEDADE UNIPESSOAL LTDA,SP,TATUÍ,-23.35363611111111,-47.734375,Média,Baixa,Não se aplica a esse tipo de barragem
9925,RX-01,MINERADORA AREIA NOVA LTDA,SP,BOFETE,-23.193922222222223,-48.358672222222225,Baixa,Baixa,Não se aplica a esse tipo de barragem
9929,Lagoa São Chico,SERABI MINERACAO S.A.,PA,ITAITUBA,-6.4155500000000005,-55.97078888888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9934,Santa Bárbara,JEFFERSON LUIZ DE ARRUDA E SILVA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.846633333333333,-56.15958888888889,Média,Baixa,Não se aplica a esse tipo de barragem
9948,BR ÁGUIA DO SOL,FILADELFO DOS REIS DIAS,MT,SANTO ANTÔNIO DE LEVERGER,-15.726747222222222,-55.88217777777778,Baixa,Baixa,Etapa única
9973,STC03,VALDINEI MAURO DE SOUZA,MT,POCONÉ,-16.305533333333333,-56.732486111111115,Média,Baixa,Não se aplica a esse tipo de barragem
9980,LIPINISKY,william monteiro lipinisky ,MT,CARLINDA,-9.79448611111111,-55.798375,Média,Baixa,Não se aplica a esse tipo de barragem
9986,Barragem II,CELESTA MINERACAO S.A,PA,CURIONÓPOLIS,-6.086658333333333,-49.652375,Baixa,Baixa,Não se aplica a esse tipo de barragem
10010,MD-01,MORRO DOURADO LTDA,MT,NOVA LACERDA,-14.479905555555556,-59.8378,Baixa,Baixa,Não se aplica a esse tipo de barragem
10013,Dique do Dry Stacking,MINERACAO USIMINAS S.A.,MG,ITATIAIUÇU,-20.158188888888887,-44.426449999999996,Baixa,Baixa,Não se aplica a esse tipo de barragem
10014,Barragem_Valdenir2,CLAUDIO HENRIQUE TEODORO DE ALMEIDA,MT,VÁRZEA GRANDE,-15.621347222222223,-56.27679166666667,Média,Baixa,Não se aplica a esse tipo de barragem
10019,BACIA USINA DE BENEFICIAMENTO - IA,MAGNESITA MINERACAO S.A.,MG,UBERABA,-19.409470277777775,-47.953901111111115,Baixa,Baixa,Não se aplica a esse tipo de barragem
10020,BACIA USINA DE BENEFICIAMENTO - IB,MAGNESITA MINERACAO S.A.,MG,UBERABA,-19.40967472222222,-47.954255833333335,Baixa,Baixa,Não se aplica a esse tipo de barragem
10021,BACIA DE RECIRCULAÇÃO - RI,MAGNESITA MINERACAO S.A.,MG,UBERABA,-19.40951944444444,-47.95547944444445,Baixa,Baixa,Não se aplica a esse tipo de barragem
10022,BACIA DE RECIRCULAÇÃO - RII,MAGNESITA MINERACAO S.A.,MG,UBERABA,-19.410207777777778,-47.95630055555556,Baixa,Baixa,Não se aplica a esse tipo de barragem
8287,Dique 06,MINERACAO ONCA PUMA S.A.,PA,SÃO FÉLIX DO XINGU,-6.58036111111111,-51.174166666666665,Baixa,Baixa,Não se aplica a esse tipo de barragem
10030,BARRAGEM DE MINERAÇÃO,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.796725,-56.27104444444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
10033,PURO OURO,VALGNO DE MATOS TINOCO,MT,CUIABÁ,-15.556175000000001,-55.84623888888889,Média,Baixa,Não se aplica a esse tipo de barragem
10039,BARBA,CLEOMENES SANTOS SILVA,MT,POCONÉ,-16.25613611111111,-56.656413888888885,Baixa,Baixa,Não se aplica a esse tipo de barragem
10041,VCS,VALDEMIR CARLOS DE SOUZA,MT,POCONÉ,-16.21913888888889,-56.652563888888885,Baixa,Baixa,Não se aplica a esse tipo de barragem
10045,MOCOTÓ,FRANCISCO XAVIER DA SILVA,MT,POCONÉ,-16.24745,-56.65826111111111,Baixa,Baixa,Não se aplica a esse tipo de barragem
10049,BR SANTA FELICIDADE 04,FILADELFO DOS REIS DIAS,MT,NOSSA SENHORA DO LIVRAMENTO,-15.669688888888889,-56.35072777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
10054,VALE DO OURO,Rodrigo Moraes Fiacadori,MT,CUIABÁ,-15.919627777777777,-56.44723527777777,Baixa,Baixa,Não se aplica a esse tipo de barragem
10058,Barragem MSJ ,COOPERATIVA DE EXTRACAO MINERAL DE NOSSA SENHORA DO LIVRAMENTO,MT,CUIABÁ,-15.492038333333333,-55.939119999999996,Baixa,Baixa,Não se aplica a esse tipo de barragem
10059,CATARINO,CATARINO PEDROSO DE BARROS,MT,POCONÉ,-16.265494444444446,-56.589869444444446,Baixa,Baixa,Não se aplica a esse tipo de barragem
10073,BARRAGEM 03,SAMACA FERROS LTDA,BA,MAIQUINIQUE,-15.788333333333334,-40.323055555555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
10084,LD-01,COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.809580555555556,-56.16383888888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
10097,Barragem de Rejeito - Mineração Ouro Fino,COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.793255555555556,-56.18175833333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
10099,Mineração Livramento,DELIA GODOY RAZUK,MT,NOSSA SENHORA DO LIVRAMENTO,-15.694680555555555,-56.368611111111115,Baixa,Baixa,Não se aplica a esse tipo de barragem
10114,P.R.A,EUROMAQUINAS MINERACAO LTDA,MT,PONTES E LACERDA,-15.304491666666667,-59.42344166666666,Média,Baixa,Não se aplica a esse tipo de barragem
10129,BR03,MINERACAO ABDALA LTDA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.692141666666666,-56.36056666666667,Média,Baixa,Não se aplica a esse tipo de barragem
9844,Barragem Serrinha,SERRINHA GOLDMINE LTDA,MT,CUIABÁ,-15.504008333333333,-56.020675,Média,Baixa,Não se aplica a esse tipo de barragem
10174,Dique PDE 1,ITAMINAS COMERCIO DE MINERIOS SA,MG,SARZEDO,-20.090052777777778,-44.11182222222222,Média,Baixa,Não se aplica a esse tipo de barragem
10179,Barragem de Rejeito Capim Gold 2,EVALDO TESCHIMA LEITE,MT,NOSSA SENHORA DO LIVRAMENTO,-15.935405555555556,-56.467913888888894,Baixa,Baixa,Não se aplica a esse tipo de barragem
8843,Barragem da Grota,SAFM MINERACAO LTDA,MG,ITABIRITO,-20.26875,-43.893277777777776,Baixa,Baixa,Não se aplica a esse tipo de barragem
10188,Sistema de Contenção de Sedimentos Pinta Bem,ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.,MG,SANTA BÁRBARA,-19.966949999999997,-43.47503888888889,Média,Baixa,Não se aplica a esse tipo de barragem
10189,Dique de Contenção de Sedimentos Crista,ANGLOGOLD ASHANTI CORREGO DO SITIO MINERACAO S.A.,MG,SANTA BÁRBARA,-20.006616666666666,-43.506766666666664,Baixa,Baixa,Não se aplica a esse tipo de barragem
10193,Dique do Puma 04,MINERACAO ONCA PUMA S.A.,PA,PARAUAPEBAS,-6.479033888888889,-51.06147583333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9667,Barragem de Mineração-CPM,NORMA ARGES OLIVA,MT,POCONÉ,-16.28215833333333,-56.617225,Média,Baixa,Não se aplica a esse tipo de barragem
10218,NSL 01,MINERBRAS MINERACAO LTDA,MT,NOSSA SENHORA DO LIVRAMENTO,-15.771905555555556,-56.37585277777778,Média,Baixa,Não se aplica a esse tipo de barragem
10227,Sump da Pilha 1,AVG EMPREENDIMENTOS MINERARIOS S.A.,MG,SABARÁ,-19.818805555555556,-43.71078888888889,Média,Baixa,Não se aplica a esse tipo de barragem
10228,Barragem Cava 14,MINERACAO JUNDU LTDA,SP,ANALÂNDIA,-22.150666666666666,-47.6425,Média,Baixa,Não se aplica a esse tipo de barragem
10232,Martins 2,HELLEN ELIZABETH CORREA MARTINS,MT,POCONÉ,-16.08727222222222,-56.55987222222222,Média,Baixa,Não se aplica a esse tipo de barragem
10233,CAFUNDÓ,CENTRO OESTE GOLD MINE S.A.,GO,NIQUELÂNDIA,-14.52635,-48.46074166666667,Média,Baixa,Não se aplica a esse tipo de barragem
10237,Dique do Puma 08,MINERACAO ONCA PUMA S.A.,PA,PARAUAPEBAS,-6.445389722222222,-51.07649388888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
10252,SP-24A,MINERACAO RIO DO NORTE SA,PA,ORIXIMINÁ,-1.6695788888888887,-56.49726638888889,Baixa,Média,Não se aplica a esse tipo de barragem
10253,SP-24B,MINERACAO RIO DO NORTE SA,PA,ORIXIMINÁ,-1.6689947222222221,-56.502364166666666,Baixa,Média,Não se aplica a esse tipo de barragem
10254,SP-24C,MINERACAO RIO DO NORTE SA,PA,ORIXIMINÁ,-1.6734469444444442,-56.50005222222222,Baixa,Média,Não se aplica a esse tipo de barragem
10267,Mosquitos,GF GOLD MINERACAO EIRELI,GO,NIQUELÂNDIA,-14.478547222222222,-48.25893888888889,Média,Baixa,Não se aplica a esse tipo de barragem
10269,TQ 63202 - Bacia de Finos Cachoeira,INDUSTRIAS NUCLEARES DO BRASIL S.A - INB,BA,CAETITÉ,-13.828388888888888,-42.287791666666664,Média,Baixa,Não se aplica a esse tipo de barragem
10272,TQ 63201 - Pré Bacia Cachoeira,INDUSTRIAS NUCLEARES DO BRASIL S.A - INB,BA,CAETITÉ,-13.829672222222221,-42.287369444444444,Média,Baixa,Não se aplica a esse tipo de barragem
10276,Dique de finos 01 - Depósito Área VIII,MOSAIC FERTILIZANTES P&K LTDA.,GO,OUVIDOR,-18.150563888888886,-47.77273388888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
10279,BACIA DE DECANTAÇÃO  DIQUE DE ENROCAMENTO PDE6 - FASE 1,MOSAIC FERTILIZANTES P&K LTDA.,MG,TAPIRA,-19.873994444444445,-46.80303055555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
10245,Barragem Metago,DOMUS AUREA MINERACAO LTDA,GO,CRIXÁS,-14.586013888888889,-49.94083611111111,Média,Baixa,Não se aplica a esse tipo de barragem
8189,Pera Montante,VALE S.A.,PA,PARAUAPEBAS,-6.056853611111111,-50.14378,Baixa,Baixa,Não se aplica a esse tipo de barragem
8744,VILA NOVA,UNAMGEN MINERACAO E METALURGIA SA,AP,MAZAGÃO,0.4016738888888889,-51.75780888888889,Alta,Baixa,Não se aplica a esse tipo de barragem
9648,Elvo Captação,COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL,MT,PONTES E LACERDA,-15.13238888888889,-59.37752777777778,Média,Baixa,Não se aplica a esse tipo de barragem
9693,SR.PEDRINHO,COOPERATIVA DE MINERACAO DOS GARIMPEIROS DE PONTES E LACERDA - COMPEL,MT,PONTES E LACERDA,-15.139533333333333,-59.35851666666667,Média,Baixa,Não se aplica a esse tipo de barragem
10290,BARRAGEM JF ROST,J F Rost Martins,RS,SANTO ANTÔNIO DA PATRULHA,-29.91363611111111,-50.47762222222222,Média,Baixa,Não se aplica a esse tipo de barragem
10292,BARRAGEM DE REJEITO NORMA,NORMA ARGES OLIVA,MT,POCONÉ,-16.282602777777775,-56.6218,Baixa,Baixa,Não se aplica a esse tipo de barragem
10293,SÃO RAFAEL,SIDNEI RAFAEL DE SOUZA,MT,POCONÉ,-16.097016666666665,-56.564841666666666,Baixa,Baixa,Não se aplica a esse tipo de barragem
10294,Chácara Santa Maria,PORTO DE AREIA BRANCA LTDA,SP,SÃO BERNARDO DO CAMPO,-23.889285,-46.58068083333334,Média,Baixa,Não se aplica a esse tipo de barragem
10296,BRAVO IV ,Fellipe Gabriel Firmino Bravo,MT,NOSSA SENHORA DO LIVRAMENTO,-15.45638861111111,-56.45557638888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
9154,P1-1,COMPANHIA RIOGRANDENSE DE MINERACAO CRM,RS,MINAS DO LEÃO,-30.131027777777778,-52.051944444444445,Alta,Média,Não se aplica a esse tipo de barragem
10308,Beariz,EXTRACAO DE MINERIO BEARIZ LTDA,MT,PONTES E LACERDA,-15.414491666666667,-59.34599166666667,Baixa,Baixa,Não se aplica a esse tipo de barragem
10314,Mosquitos 2,GF GOLD MINERACAO EIRELI,GO,NIQUELÂNDIA,-14.477511111111111,-48.259175,Média,Baixa,Não se aplica a esse tipo de barragem
10316,Barragem Rejeito Max 2,Maxcimiliano Mendes Nascimento,MT,NOSSA SENHORA DO LIVRAMENTO,-15.891647222222222,-56.18518333333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
9056,Dique 1 (Barragem 2 -Britagem),PEDREIRA SARGON LTDA,SP,SANTA ISABEL,-23.355833333333333,-46.283166666666666,Baixa,Baixa,Não se aplica a esse tipo de barragem
8934,B1,NACIONAL DE GRAFITE LTDA,MG,ITAPECERICA,-20.444222222222223,-45.13352777777778,Baixa,Baixa,Não se aplica a esse tipo de barragem
9684,Isa,YURI MACEDO OLIVEIRA,MT,POCONÉ,-16.279689166666667,-56.64747611111111,Alta,Média,Não se aplica a esse tipo de barragem
9027,BARRAGEM DE REJEITOS PGDM,PILAR DE GOIAS DESENVOLVIMENTO MINERAL LTDA,GO,PILAR DE GOIÁS,-14.810166666666667,-49.54066666666667,Alta,Alta,Não se aplica a esse tipo de barragem
10320,Barragem VERA,Sandro de França,MT,POCONÉ,-16.037872222222223,-56.54103611111111,Baixa,Baixa,Não se aplica a esse tipo de barragem
10321,Barragem XAVIER,FRANCISCO XAVIER DA SILVA,MT,POCONÉ,-16.246569444444447,-56.65663333333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
10322,QB-01,COOPERATIVA DE EXTRACAO MINERAL DE MATO GROSSO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.877625,-56.43714444444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
10335,Dique Pilha Brumado,AVG EMPREENDIMENTOS MINERARIOS S.A.,MG,SABARÁ,-19.816820833333335,-43.69289166666666,Baixa,Baixa,Não se aplica a esse tipo de barragem
10336,BARRAGEM MANAH 1,aparecido francisco da silva,MT,NOSSA SENHORA DO LIVRAMENTO,-16.00631388888889,-56.33573888888889,Alta,Alta,Não se aplica a esse tipo de barragem
10342,Barragem PM1,PM1 MINERACAO LTDA,MT,JURUENA,-10.414724444444445,-58.450630555555556,Baixa,Baixa,Não se aplica a esse tipo de barragem
8374,Barragem de Sedimentos da Pedreira Itapeti - BA2,EMBU S A ENGENHARIA E COMERCIO,SP,MOGI DAS CRUZES,-23.49663888888889,-46.24733333333334,Baixa,Baixa,Não se aplica a esse tipo de barragem
5863,Barragem B1A,EMICON MINERACAO E TERRAPLENAGEM LIMITADA,MG,BRUMADINHO,-20.122972222222224,-44.31258333333333,Alta,Alta,Não se aplica a esse tipo de barragem
9800,Barragem Quéias,EMICON MINERACAO E TERRAPLENAGEM LIMITADA,MG,BRUMADINHO,-20.126991944444445,-44.31611083333333,Alta,Alta,Não se aplica a esse tipo de barragem
5865,Dique B3,EMICON MINERACAO E TERRAPLENAGEM LIMITADA,MG,BRUMADINHO,-20.11936111111111,-44.31594444444444,Alta,Alta,Não se aplica a esse tipo de barragem
5866,Dique B4,EMICON MINERACAO E TERRAPLENAGEM LIMITADA,MG,BRUMADINHO,-20.117583333333332,-44.317194444444446,Alta,Alta,Não se aplica a esse tipo de barragem
10346,TD1,DISK-BASE EXT.DE AREIA E COM.DE MAT.P/CONST.LTDA,SP,ALAMBARI,-23.57928888888889,-47.82965277777778,Média,Baixa,Não se aplica a esse tipo de barragem
10347,TD4,DISK-BASE EXT.DE AREIA E COM.DE MAT.P/CONST.LTDA,SP,ALAMBARI,-23.581319444444443,-47.83109166666667,Média,Baixa,Não se aplica a esse tipo de barragem
10348,Sedimentacao IV,INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI,AP,SERRA DO NAVIO,0.8825833333333334,-52.00658333333333,Alta,Baixa,Não se aplica a esse tipo de barragem
10349,km 190,INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI,AP,SERRA DO NAVIO,0.8737777777777778,-51.998222222222225,Alta,Baixa,Não se aplica a esse tipo de barragem
10350,Baixinhos,INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI,AP,SERRA DO NAVIO,0.8824722222222222,-52.00244444444444,Alta,Baixa,Não se aplica a esse tipo de barragem
10351,T11,INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI,AP,SERRA DO NAVIO,0.87775,-51.98525,Alta,Baixa,Não se aplica a esse tipo de barragem
10352,Sentinela ,INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI,AP,SERRA DO NAVIO,0.8789444444444445,-51.992472222222226,Alta,Baixa,Não se aplica a esse tipo de barragem
10353,Sedimentacao V,INDUSTRIA E COMERCIO DE MINERIOS S/A - ICOMI,AP,SERRA DO NAVIO,0.8781666666666667,-52.007,Alta,Baixa,Não se aplica a esse tipo de barragem
10354,Tupa 1,RUBENS GIMENEZ RODRIGUES,MT,POCONÉ,-16.027283333333333,-56.51847222222222,Média,Baixa,Não se aplica a esse tipo de barragem
10356,Barragem GMX ,MAX JOEL RUSSI,MT,NOSSA SENHORA DO LIVRAMENTO,-15.661883333333334,-56.33473055555556,Baixa,Baixa,Não se aplica a esse tipo de barragem
10357,Dique Santa Cruz,MINERACAO SANTA CRUZ LTDA,MG,OURO PRETO,-20.432008333333336,-43.67438055555555,Alta,Baixa,Não se aplica a esse tipo de barragem
10369,Barragem de Rejeito 01,COOPERATIVA MISTA DOS GARIMPEIROS DE PEIXOTO DE AZEVEDO,MT,NOSSA SENHORA DO LIVRAMENTO,-15.86636388888889,-56.15111388888889,Baixa,Baixa,Não se aplica a esse tipo de barragem
10371,VICTOR,Victor Augusto de Arruda Gimenez,MT,POCONÉ,-16.115425000000002,-56.59368611111111,Baixa,Baixa,Não se aplica a esse tipo de barragem
10373,LV-01,O MINERIO PARTICIPACOES LTDA,MT,PONTES E LACERDA,-15.380877777777778,-59.258205555555556,Baixa,Baixa,Não se aplica a esse tipo de barragem
10377,Barragem Sankara,T. N. MINERACOES LTDA,MT,NOVA LACERDA,-14.619355555555556,-59.74228333333333,Baixa,Baixa,Não se aplica a esse tipo de barragem
8710,Sítio Horii,EMPRESA DE MINERACAO HORII LTDA,SP,MOGI DAS CRUZES,-23.62222277777778,-46.24856777777778,Alta,Média,Não se aplica a esse tipo de barragem
8627,Barragem da Mina II,COMPANHIA MINERADORA DO PIROCLORO DE ARAXA,MG,ARAXÁ,-19.657,-46.94018055555555,Baixa,Baixa,Não se aplica a esse tipo de barragem
8505,Barragem B1,MINERACAO GERAL DO BRASIL S/A,MG,BRUMADINHO,-20.064805555555555,-44.029222222222224,Baixa,Baixa,Não se aplica a esse tipo de barragem
8507,Barragem B2,MINERACAO GERAL DO BRASIL S/A,MG,BRUMADINHO,-20.066305555555555,-44.02719444444444,Baixa,Baixa,Não se aplica a esse tipo de barragem
9239,Lagoa 1,MINERACAO DARCY R.O. E SILVA LTDA,SP,SÃO SIMÃO,-21.432786111111113,-47.61324166666667,Baixa,Média,Não se aplica a esse tipo de barragem
8537,Lagoa 2,MINERACAO DARCY R.O. E SILVA LTDA,SP,SÃO SIMÃO,-21.43033888888889,-47.613055555555555,Baixa,Média,Não se aplica a esse tipo de barragem
9629,6,VALE S.A.,MG,NOVA LIMA,-19.96,-43.882777777777775,Média,Alta,Não se aplica a esse tipo de barragem
8207,Doutor,VALE S.A.,MG,OURO PRETO,-20.290448611111113,-43.49052777777778,Baixa,Alta,Não se aplica a esse tipo de barragem
9357,Volta Grande 3,AMG BRASIL S.A.,MG,SÃO TIAGO,-21.072666666666667,-44.588483333333336,Baixa,Média,Não se aplica a esse tipo de barragem
8899,BARRAGEM BOM JARDIM,BAUMINAS MINERACAO LTDA,MG,MIRAÍ,-21.211575277777776,-42.714930833333334,Baixa,Média,Não se aplica a esse tipo de barragem
8929,Barragem de Rejeitos,ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A,MG,CONCEIÇÃO DO MATO DENTRO,-18.861383333333336,-43.40399722222222,Baixa,Alta,Não se aplica a esse tipo de barragem
8901,Barragem de Mercês,BAUMINAS MINERACAO LTDA,MG,MERCÊS,-21.13257527777778,-43.350344722222225,Baixa,Baixa,Não se aplica a esse tipo de barragem
8954,Dique de Contenção de Sedimentos 02,ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A,MG,CONCEIÇÃO DO MATO DENTRO,-18.889722222222222,-43.405277777777776,Baixa,Alta,Não se aplica a esse tipo de barragem
9434,Dique de Contenção de Sedimentos 04,ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A,MG,CONCEIÇÃO DO MATO DENTRO,-18.93166666666667,-43.401666666666664,Baixa,Média,Não se aplica a esse tipo de barragem
9818,Dique de Contenção de Sedimentos 05,ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A,MG,CONCEIÇÃO DO MATO DENTRO,-18.935555555555556,-43.40119166666666,Baixa,Média,Não se aplica a esse tipo de barragem
8956,EB-2,ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A,MG,SANTO ANTÔNIO DO GRAMA,-20.344805555555553,-42.56188888888889,Baixa,Alta,Não se aplica a esse tipo de barragem
9433,Dique de Contenção de Sedimentos 03,ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A,MG,CONCEIÇÃO DO MATO DENTRO,-18.92082888888889,-43.406573055555555,Baixa,Alta,Não se aplica a esse tipo de barragem
8880,BARRAGEM DO BURACO,"CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.",GO,OUVIDOR,-18.162499999999998,-47.84541666666667,Baixa,Alta,Não se aplica a esse tipo de barragem
9157,Unidade I,"CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.",GO,OUVIDOR,-18.148055555555555,-47.80305555555555,Baixa,Alta,Não se aplica a esse tipo de barragem
9156,Unidade II,"CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.",GO,OUVIDOR,-18.152136944444443,-47.80566694444444,Baixa,Alta,Não se aplica a esse tipo de barragem
9471,Unidade IB,"CMOC BRASIL MINERACAO, INDUSTRIA E PARTICIPACOES LTDA.",GO,OUVIDOR,-18.144444444444446,-47.80611111111111,Baixa,Alta,Não se aplica a esse tipo de barragem
